ID;version;interviewer;Lebensmitt_00010/Yes;Lebensmitt_00010/No;Lebensmitt_00011/Yes;Lebensmitt_00011/No;Lebensmitt_00012/Yes;Lebensmitt_00012/No;Lebensmitt_00013/Yes;Lebensmitt_00013/No;Lebensmitt_00014/Yes;Lebensmitt_00014/No;Lebensmitt_00015/Yes;Lebensmitt_00015/No;Lebensmitt_00016/I never purchase groceries ;Lebensmitt_00016/Less than once a month;Lebensmitt_00016/Once a month;Lebensmitt_00016/Twice a month;Lebensmitt_00016/Three times a month;Lebensmitt_00016/Once in a week;Lebensmitt_00016/More than once in a week;Lebensmitt_00017/1;Lebensmitt_00017/2;Lebensmitt_00017/3;Lebensmitt_00017/4;Lebensmitt_00017/5;Lebensmitt_00017/6;Lebensmitt_00017/7;Lebensmitt_00018;Lebensmitt_00019;Lebensmitt_00020/Meat (incl. fish and poultry);Lebensmitt_00020/Dairy products (incl. Eggs and cheese);Lebensmitt_00020/frozen food;Lebensmitt_00020/fresh fruit;Lebensmitt_00020/fresh vegetables ;Lebensmitt_00020/bread and pastries;Lebensmitt_00020/beverages;Lebensmitt_00020/convenience food ;Lebensmitt_00020/sausage and ham;Lebensmitt_00020/tinned food;Lebensmitt_00025/less than 5 Minutes;Lebensmitt_00025/6-10 Minutes;Lebensmitt_00025/11-20 Minutes;Lebensmitt_00025/21-30 Minutes;Lebensmitt_00025/more than 30 Minutes;Lebensmitt_00031/by foot;Lebensmitt_00031/bicylce;Lebensmitt_00031/public transport;Lebensmitt_00031/car;Lebensmitt_00031/taxi;Lebensmitt_00031/motorcycle;Lebensmitt_00063/Spar / Eurospar;Lebensmitt_00063/Hofer;Lebensmitt_00063/Billa;Lebensmitt_00063/Merkur;Lebensmitt_00063/Interspar;Lebensmitt_00063/Lidl;Lebensmitt_00063/Penny;Lebensmitt_00063/Adeg;Lebensmitt_00063/denns Biomarkt;Lebensmitt_00021/Spar / Eurospar;Lebensmitt_00021/Hofer;Lebensmitt_00021/Billa;Lebensmitt_00021/Merkur;Lebensmitt_00021/Interspar;Lebensmitt_00021/Lidl;Lebensmitt_00021/Penny;Lebensmitt_00021/Adeg;Lebensmitt_00021/denns Biomarkt;Informatio_00043;Informatio_00062;Attributreihung/Remaining shelf life ;Attributreihung/Delivery day ;Attributreihung/Time window width ;Attributreihung/Discount;Attributreihung/Delay of delivery;Attributreihung/Delivery fee;Online_00064;Online_00065/In…% of my purchases;Online_00047/00:00-02:00;Online_00047/02:00-04:00;Online_00047/04:00-06:00;Online_00047/06:00-08:00;Online_00047/08:00-10:00;Online_00047/10:00-12:00;Online_00047/12:00-14:00;Online_00047/14:00-16:00;Online_00047/16:00-18:00;Online_00047/18:00-20:00;Online_00047/20:00-22:00;Online_00047/22:00-24:00;Online_00066/Monday;Online_00066/Tuesday;Online_00066/Wednesday;Online_00066/Thursday;Online_00066/Friday;Online_00066/Saturday;Online_00066/Sunday;Online_00049/Several times a week;Online_00049/Weekly;Online_00049/Several times a month;Online_00049/Monthly;Online_00049/Every 2-3 months;Online_00049/2-3 times a year;Online_00049/Less often;Online_00049/Never;Online_00048/Bank transactions;Online_00048/Textiles;Online_00048/Gambling & Betting;Online_00048/Groceries;Online_00048/Hotels / Flights;Online_00048/Books / DVDs / eGames;Online_00048/Software / Hardware;Online_00048/Sporting goods;Online_00048/Food (Delivery service / Take-away);Online_00048/Tickets for events;Online_00048/Electronics (TV / PC / ...);Demographi_00035;Demographi_00036/male;Demographi_00036/female;Demographi_00037;Demographi_00039/living very comfortably;Demographi_00039/living comfortably;Demographi_00039/getting along;Demographi_00039/getting along hardly;Demographi_00039/not getting along;Demographi_00053/I have very much time for myself;Demographi_00053/I have much time for myself;Demographi_00053/I have enough time for myself;Demographi_00053/I have hardly any time for myself;Demographi_00053/I have no time for myself;Demographi_00050/1010;Demographi_00050/1020;Demographi_00050/1030;Demographi_00050/1040;Demographi_00050/1050;Demographi_00050/1060;Demographi_00050/1070;Demographi_00050/1080;Demographi_00050/1090;Demographi_00050/1100;Demographi_00050/1110;Demographi_00050/1120;Demographi_00050/1130;Demographi_00050/1140;Demographi_00050/1150;Demographi_00050/1160;Demographi_00050/1170;Demographi_00050/1180;Demographi_00050/1190;Demographi_00050/1200;Demographi_00050/1210;Demographi_00050/1220;Demographi_00050/1230;Demographi_00050/not in Vienna;Demographi_00051/full-time employed;Demographi_00051/part-time employed;Demographi_00051/self-employed;Demographi_00051/not working;Demographi_00051/homekeeper;Demographi_00051/student;Demographi_00051/retired;Demographi_00052/none;Demographi_00052/compulsory school;Demographi_00052/apprenticeship;Demographi_00052/matriculation;Demographi_00052/graduate;#dummy#
27298794;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;150;3;2;5;2;4;4;10;2;2;5;5;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;1;0;0;2;4;6;1;3;7;5;9;8;;;2;4;5;3;6;1;3;2;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;5;4;1;2;1;1;2;2;3;1;2;43;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
27298795;1;12345;1;0;1;0;0;1;0;1;0;1;;;0;0;0;0;0;0;1;0;0;1;0;0;0;0;250;4;9;9;6;2;9;9;9;;9;4;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;5;3;6;1;4;2;7;8;9;;;3;6;5;2;4;1;5;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;3;3;;3;;3;3;;1;3;3;46;0;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
27298796;1;12345;1;0;0;1;1;0;0;1;0;1;;;0;0;0;0;0;1;0;;;;;;;;50;2;6;6;1;7;7;7;2;3;7;4;0;1;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;1;2;1;7;4;3;6;9;8;5;;;4;2;1;5;6;3;5;1;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;4;;5;1;1;3;;3;2;2;37;1;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27298803;1;12345;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;50;1;2;9;1;4;8;8;4;3;1;2;1;0;0;0;0;1;0;1;0;0;0;1;1;1;1;1;0;0;0;0;2;1;4;5;3;8;7;6;9;;;6;2;1;5;3;4;7;;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;2;3;5;5;1;3;2;4;4;1;2;35;0;1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
27298804;1;12345;1;0;0;1;1;0;1;0;0;1;;;0;0;0;0;0;0;1;0;0;0;0;0;0;1;40;2;4;4;3;7;7;5;6;2;4;2;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;1;8;3;1;2;7;4;5;9;6;;;3;2;6;4;5;1;3;2;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;4;3;;5;4;3;4;3;4;2;3;37;0;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27298805;1;12345;1;0;0;1;1;0;0;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;1;0;0;70;2;4;2;2;3;3;4;4;1;3;1;1;0;0;0;0;1;0;0;1;0;0;1;1;1;1;1;1;1;0;0;2;5;6;3;4;1;7;9;8;;;2;4;1;6;5;3;10;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;5;1;5;1;2;5;5;5;1;5;56;1;0;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
27298815;1;12345;1;0;0;1;1;0;0;1;0;1;;;0;0;0;0;0;1;0;;;;;;;;30;2;5;2;4;5;5;5;8;2;7;2;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;0;5;1;3;4;7;2;6;8;9;;;2;4;5;3;6;1;1;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;3;5;5;1;3;3;;;2;3;61;0;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
27298819;1;12345;1;0;0;1;1;0;0;1;0;1;;;0;0;0;0;0;0;1;0;1;0;0;0;0;0;200;2;7;5;7;9;9;7;7;;9;4;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;5;3;4;1;2;6;8;7;9;;;1;4;2;6;3;5;2;;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;3;3;5;5;3;3;;5;5;3;5;50;0;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
27298827;1;12345;1;0;1;0;1;0;0;1;0;1;;;0;0;0;0;0;1;0;;;;;;;;50;2;8;7;4;8;10;9;9;2;10;5;0;0;1;0;0;1;0;0;1;0;0;1;1;1;1;1;1;0;0;0;4;2;5;6;3;1;7;8;9;;;6;1;2;5;4;3;10;1;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;4;2;;;3;3;3;3;;4;2;47;0;1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
27298833;1;12345;1;0;1;0;0;1;0;1;0;1;;;0;0;0;0;0;1;0;;;;;;;;30;2;1;5;4;10;8;6;6;5;;3;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;5;1;3;4;9;7;6;8;2;;;1;5;2;3;6;4;15;3;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;4;3;5;2;3;3;3;3;3;3;32;1;0;4;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
27298834;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;;;;;;;;70;1;8;7;2;6;9;7;5;3;3;1;0;0;1;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;4;2;3;1;6;9;8;7;5;;;6;1;5;3;4;2;5;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;4;1;2;3;1;3;5;2;1;4;54;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
27298841;1;12345;1;0;1;0;0;1;1;0;0;1;;;0;0;0;0;0;0;1;0;1;0;0;0;0;0;50;2;1;1;1;1;1;1;1;;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;1;0;0;3;5;4;2;7;6;1;8;9;;;1;3;5;6;4;2;3;3;0;0;0;0;0;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;2;1;4;5;1;1;2;;1;1;5;61;1;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
27298842;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;0;;;;;;;;50;1;3;2;3;3;3;2;4;1;2;2;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;1;0;0;6;1;4;7;5;2;3;8;9;;;1;4;5;3;6;2;5;2;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;3;5;5;3;;3;3;;3;;5;56;1;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
27298847;1;12345;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;;;;;;;;80;2;7;9;2;10;10;10;3;;9;5;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;0;7;1;5;2;3;6;4;8;9;;;2;1;6;5;4;3;3;4;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;2;3;;4;2;1;3;3;1;1;3;38;0;1;2;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27298850;1;12345;1;0;0;1;0;1;0;1;0;1;;;0;0;0;0;0;0;1;0;0;1;0;0;0;0;50;2;3;8;2;6;7;9;4;;7;2;1;0;0;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;1;5;3;7;6;4;8;9;;;3;5;4;2;6;1;5;;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;0;5;5;5;5;4;5;;5;;3;5;67;1;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
27298862;1;12345;1;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;50;2;7;6;2;3;9;1;7;;1;5;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;3;2;1;5;4;9;6;8;7;;;6;3;4;2;5;1;1;;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;4;;4;1;3;3;4;2;2;3;27;1;0;2;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27298865;1;12345;1;0;1;0;1;0;1;0;0;1;;;0;0;0;0;0;0;1;0;1;0;0;0;0;0;50;2;1;5;2;8;9;5;2;2;1;4;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;5;2;7;3;6;1;9;8;4;;;6;3;2;4;5;1;3;;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;3;;4;1;3;2;3;3;3;3;25;0;1;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
27298869;1;12345;1;0;1;0;1;0;0;1;0;1;;;0;0;0;0;0;0;1;0;0;1;0;0;0;0;40;1;2;2;3;2;1;2;7;5;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;3;2;4;6;7;5;8;9;;;6;5;3;2;4;1;1;;1;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;4;1;5;3;4;3;4;4;2;3;28;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
27298878;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;60;5;6;10;1;10;8;8;9;1;7;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;4;1;5;2;3;7;8;9;6;;;5;2;3;1;6;4;10;;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;0;0;2;4;;4;1;3;2;3;1;1;2;40;0;1;5;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27298879;1;12345;1;0;0;1;0;1;0;1;0;1;;;0;0;0;0;0;0;1;0;0;0;1;0;0;0;30;1;2;9;2;8;9;9;3;1;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;0;1;1;1;0;0;5;3;2;6;1;7;4;9;8;;;5;4;2;3;6;1;3;;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;4;;5;2;2;2;;5;4;2;51;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
27298880;1;12345;1;0;0;1;0;1;0;1;0;1;;;0;0;0;0;0;0;1;0;0;0;1;0;0;0;100;4;1;1;1;1;1;1;1;;1;;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;1;0;0;1;2;6;5;3;7;4;9;8;;;3;2;6;4;5;1;5;;0;0;0;0;1;0;0;0;0;1;0;0;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;2;;;;3;1;;;;2;;48;0;1;4;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
27298881;1;12345;1;0;1;0;0;1;0;1;0;1;;;0;0;1;0;0;0;0;;;;;;;;100;2;6;10;5;9;9;8;9;;1;;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;6;2;4;3;5;9;8;7;;;3;6;4;2;5;1;20;;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;2;4;;;2;2;2;3;4;2;2;38;0;1;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
27298883;1;12345;1;0;1;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;130;3;4;7;2;8;9;6;3;;7;2;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;1;0;0;6;5;1;4;3;7;2;8;9;;;1;6;2;3;5;4;1;;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;3;;4;3;3;3;2;3;2;3;45;0;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
27298887;1;12345;1;0;1;0;0;1;1;0;0;1;;;0;0;0;0;0;1;0;;;;;;;;40;2;7;9;6;1;7;5;5;;8;2;0;0;0;0;1;0;0;0;1;0;0;1;0;1;1;1;0;0;0;0;4;5;3;1;2;6;7;8;9;;;1;4;3;6;5;2;1;;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;;;1;1;1;;3;2;1;66;1;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
27298889;1;12345;1;0;0;1;1;0;0;1;0;1;;;0;0;0;0;0;1;0;;;;;;;;65;1;;3;;10;10;10;5;10;7;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;7;2;5;1;6;4;3;8;9;;;6;3;4;2;5;1;5;7;0;0;0;1;0;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;;2;;5;;;;5;;;5;67;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
27298891;1;12345;1;0;0;1;0;1;0;1;0;1;;;0;0;0;0;0;0;1;0;0;0;0;1;0;0;50;2;5;4;3;5;4;8;2;2;5;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;0;3;4;7;6;2;1;5;8;9;;;2;3;5;4;6;1;1;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;3;5;5;;2;2;3;1;4;4;53;0;1;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
27298893;1;12345;1;0;1;0;1;0;1;0;0;1;;;0;0;0;0;0;0;1;0;0;0;0;1;0;0;100;2;10;10;10;10;10;10;8;10;10;9;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;0;0;6;4;2;1;3;9;5;7;8;;;5;2;3;4;6;1;5;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;3;;4;1;1;3;3;1;1;5;63;0;1;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0
27298894;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;80;1;1;6;1;3;3;9;8;6;3;1;0;1;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;1;0;0;7;1;5;3;4;6;2;8;9;;;1;4;3;5;6;2;1;;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;2;4;4;4;1;2;4;3;2;3;2;39;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
27298897;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;150;3;6;9;2;9;9;8;8;9;6;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;0;0;0;3;2;1;4;5;6;7;9;8;;;2;6;5;1;4;3;5;;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;3;;;1;2;;;;3;;;50;0;1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27298899;1;12345;1;0;0;1;0;1;0;1;0;1;;;0;0;0;0;0;0;1;0;0;1;0;0;0;0;50;1;8;7;4;8;8;9;10;6;7;;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;3;4;1;6;5;7;8;2;9;;;1;4;3;2;6;5;5;3;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;4;;5;1;2;5;4;5;1;5;29;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27298910;1;12345;1;0;1;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;42;1;;;2;7;9;6;7;;;4;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;0;0;1;0;4;2;1;3;5;9;6;8;7;;;4;1;2;5;6;3;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;;;5;1;2;3;4;2;1;3;32;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27298914;1;12345;1;0;1;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;0;;;;;;;;50;1;1;1;1;1;1;1;1;;1;1;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;0;6;5;3;1;7;2;4;8;9;;;3;4;5;2;6;1;1;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;3;1;4;1;1;1;1;3;1;1;34;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
27298915;1;12345;1;0;0;1;0;1;0;1;0;1;;;0;0;0;0;0;1;0;;;;;;;;50;2;4;10;1;8;8;7;5;1;7;3;1;0;0;0;0;1;1;0;1;0;0;1;1;1;1;1;0;0;0;0;2;1;7;4;3;9;8;5;6;;;1;3;5;4;6;2;2;;0;0;0;1;1;0;0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;0;0;1;0;0;0;4;4;2;5;2;2;3;5;1;1;3;30;1;0;2;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
27298917;1;12345;1;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;100;2;3;5;3;3;8;3;1;1;3;3;1;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;0;0;0;0;5;2;3;1;8;7;9;4;6;;;5;4;2;6;1;3;3;8;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;0;0;0;2;5;;5;1;2;2;3;2;1;3;32;1;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
27298918;1;12345;1;0;1;0;1;0;1;0;0;1;;;0;0;0;0;0;0;1;0;0;0;0;1;0;0;20;2;5;7;2;8;9;9;6;;4;8;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;1;0;0;0;1;2;3;5;6;4;8;9;7;1;;;4;2;6;3;5;1;2;6;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;2;1;2;4;1;3;3;3;2;1;3;31;1;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
